Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
9726.0,TOYOTA,YARIS VVTI,2012.0,1300.0,Automatic,Petrol,143000.0,Boralesgamuwa,2025-02-05,No Leasing,USED,Available,Available,Available,Available,79.9
9727.0,VOLKSWAGEN,BEETLE,1969.0,1500.0,Manual,Petrol,616000.0,Minuwangoda,2025-02-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.0
9728.0,VOLKSWAGEN,JETTA,1987.0,1300.0,,Petrol,418000.0,,2025-02-04,No Leasing,USED,Available,Available,Not_Available,,7.25
9729.0,VOLKSWAGEN,JETTA,2008.0,1900.0,Manual,Diesel,187000.0,Kalutara,2025-01-28,No Leasing,USED,Available,Available,Available,Available,65.0
9730.0,VOLKSWAGEN,JETTA,2016.0,1400.0,Automatic,Petrol,99000.0,Colombo,2025-01-14,Ongoing Lease,USED,Available,Available,Available,Available,95.0
9731.0,VOLKSWAGEN,LEAF POLO E-UP,2019.0,1500.0,Automatic,Electric,66000.0,Piliyandala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,64.75
9732.0,VOLKSWAGEN,PASSAT,2006.0,2000.0,Automatic,Petrol,209000.0,Panadura,2025-01-27,No Leasing,USED,Available,Available,Available,Available,93.0
9733.0,VOLKSWAGEN,PASSAT,2000.0,1900.0,Manual,Diesel,275000.0,Colombo,2025-01-04,No Leasing,USED,Available,Available,Available,Available,26.9
9734.0,VOLKSWAGEN,PASSAT,2010.0,1800.0,Automatic,Petrol,165000.0,,2024-12-26,No Leasing,,Available,Available,Available,Available,95.5
9735.0,VOLKSWAGEN,PASSAT,2000.0,1896.0,Manual,Diesel,275000.0,Hambantota,2024-12-20,Ongoing Lease,USED,Available,Available,Available,Available,23.0
9736.0,VOLKSWAGEN,PASSAT 1.8,2001.0,1800.0,Manual,Petrol,264000.0,Negombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,22.75
9737.0,VOLKSWAGEN,PASSAT B5.5 TURBO,2002.0,1800.0,Automatic,Petrol,253000.0,Mirigama,2025-01-27,Ongoing Lease,USED,Available,Available,Available,Available,24.5
9738.0,VOLKSWAGEN,POLO GT,2015.0,1200.0,Automatic,Petrol,110000.0,Colombo,2025-02-01,No Leasing,USED,Available,Available,Available,Available,70.0
9739.0,VOLKSWAGEN,POLO R-LINE,2019.0,1000.0,Automatic,Petrol,66000.0,Colombo,2025-02-04,Ongoing Lease,USED,Available,Available,Available,Available,110.0
9740.0,VOLKSWAGEN,POLO R-LINE,2019.0,1000.0,Automatic,Petrol,66000.0,Colombo,2025-01-15,No Leasing,USED,Available,Available,Available,Available,128.0
9741.0,VOLKSWAGEN,TIGUAN ALLSPACE,2018.0,1400.0,Automatic,Petrol,77000.0,Battaramulla,2025-01-14,No Leasing,USED,Available,Available,Available,Available,240.0
9742.0,VOLVO,740 GLE,1990.0,2300.0,Manual,Petrol,385000.0,Kuliyapitiya,2025-01-28,No Leasing,USED,Available,Available,Available,Available,9.5
9743.0,VOLVO,740 HEARSE,1995.0,2000.0,Automatic,Petrol,330000.0,Colombo,2025-01-09,No Leasing,USED,Not_Available,Available,Available,Available,60.0
9744.0,VOLVO,850,1995.0,2000.0,Automatic,Petrol,330000.0,Gampaha,2025-02-05,No Leasing,NEW,Available,Available,Available,Available,16.5
9745.0,VOLVO,850,1996.0,2000.0,Manual,Petrol,319000.0,Embilipitiya,2024-12-29,No Leasing,USED,Available,Available,Available,Available,9.75
9746.0,VOLVO,940,1995.0,2770.0,Automatic,Diesel,330000.0,Kandy,2024-12-09,No Leasing,USED,Available,Available,Available,Available,13.75
9747.0,VOLVO,940 GLE TURBO,1996.0,2300.0,Automatic,Diesel,319000.0,Nittambuwa,2024-12-18,No Leasing,NEW,Available,Available,Available,Available,25.0
9748.0,VOLVO,S40,1999.0,1980.0,Automatic,Petrol,286000.0,Boralesgamuwa,2025-02-04,No Leasing,USED,Available,Available,Available,Available,39.5
9749.0,VOLVO,S40,1999.0,1948.0,,Petrol,286000.0,Homagama,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,26.95
9750.0,VOLVO,S40,2002.0,1800.0,Manual,Diesel,253000.0,Mawanella,2025-01-25,No Leasing,USED,Available,Available,Not_Available,,30.0
,,S40,1997.0,1800.0,Automatic,Petrol,308000.0,Kandy,,Ongoing Lease,USED,Available,Available,Available,Available,20.0
9752.0,VOLVO,S40,2004.0,1798.0,Manual,Petrol,231000.0,Colombo,2024-12-09,No Leasing,USED,Available,Available,Available,Available,53.5
9753.0,VOLVO,S40,2000.0,1870.0,Manual,Diesel,275000.0,Kegalle,2024-12-07,No Leasing,USED,Available,Available,Available,Available,23.95
9754.0,VOLVO,S60,2004.0,2000.0,Manual,Petrol,231000.0,Kandy,2025-01-18,No Leasing,USED,Available,Available,Available,Available,34.75
9755.0,VOLVO,S60,2004.0,1990.0,Manual,Petrol,231000.0,Colombo,2024-12-29,No Leasing,USED,Available,Available,Available,Available,43.5
9756.0,VOLVO,S70,2000.0,1800.0,Manual,Diesel,275000.0,Colombo,2025-01-11,No Leasing,USED,Available,Available,Available,Available,32.0
9757.0,VOLVO,V70 HEARSE,2000.0,2400.0,Automatic,Petrol,275000.0,,2025-01-09,,USED,Available,Available,Available,,85.0
9758.0,VOLVO,VOLVO,1996.0,1397.0,Automatic,Diesel,319000.0,Panadura,2025-02-02,No Leasing,USED,Available,Available,Available,Available,7.5
9759.0,WILLYS,AMERICAN WILLYS,1962.0,2800.0,Manual,Diesel,693000.0,Jaffna,2025-01-23,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,39.5
9760.0,WILLYS,CJ7,1981.0,2400.0,Manual,Diesel,484000.0,Anuradapura,2024-12-26,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,21.0
9761.0,ZOTYE,Z100,2021.0,1000.0,Manual,Petrol,44000.0,Kotte,2025-02-05,No Leasing,USED,Available,Available,Available,Available,30.75
9762.0,ZOTYE,Z100,2017.0,1000.0,Manual,Petrol,88000.0,Bandaragama,2025-02-05,No Leasing,USED,Available,Available,Available,Available,28.95
9763.0,ZOTYE,Z100,2020.0,1000.0,Manual,Petrol,55000.0,Anuradapura,2025-02-05,No Leasing,USED,Available,Available,Available,Available,32.0
9764.0,ZOTYE,Z100,2020.0,1000.0,Manual,Petrol,55000.0,Panadura,2025-02-05,No Leasing,USED,Available,Available,Available,Available,30.95
9765.0,ZOTYE,Z100,2020.0,1000.0,Manual,Petrol,55000.0,Kandy,2025-02-03,No Leasing,USED,Available,Available,Available,Available,31.5
9766.0,ZOTYE,Z100,2017.0,1000.0,Manual,Petrol,88000.0,Matara,2025-02-02,No Leasing,USED,Available,Available,Available,Available,27.5
9767.0,ZOTYE,Z100,2017.0,1000.0,Manual,Petrol,88000.0,Kadawatha,2025-02-02,No Leasing,USED,Available,Available,Available,Available,26.5
9768.0,ZOTYE,Z100,2017.0,1000.0,Manual,Petrol,88000.0,Kadawatha,2025-02-02,No Leasing,USED,Available,Available,Available,Available,26.5
9769.0,ZOTYE,Z100,2021.0,1000.0,Manual,Petrol,44000.0,Kegalle,2025-02-02,No Leasing,USED,Available,Available,Available,Available,31.5
9770.0,ZOTYE,Z100,2019.0,998.0,Manual,Petrol,66000.0,Panadura,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,24.75
,ZOTYE,Z100,2017.0,1000.0,Manual,Petrol,88000.0,,2025-02-01,No Leasing,USED,Available,Available,Available,Available,27.5
9772.0,ZOTYE,Z100,2021.0,1000.0,Manual,Petrol,44000.0,Battaramulla,2025-02-01,No Leasing,USED,Available,Available,Available,Available,30.75
9773.0,ZOTYE,,2017.0,,Manual,Petrol,88000.0,Ganemulla,2025-01-31,No Leasing,USED,Available,Available,Available,Available,27.75
9774.0,ZOTYE,Z100,2020.0,1000.0,Manual,Petrol,55000.0,Kandy,2025-01-31,No Leasing,USED,Available,Available,Available,Available,30.0
9775.0,ZOTYE,Z100,2019.0,1000.0,Manual,Petrol,66000.0,Moratuwa,2025-01-17,No Leasing,USED,Available,Available,Available,Available,30.25
9776.0,ZOTYE,Z100,2017.0,1300.0,Manual,Petrol,88000.0,Gampaha,2025-01-14,No Leasing,USED,Available,Available,Not_Available,Available,22.8125
9777.0,ZOTYE,Z100,2017.0,1000.0,Manual,Petrol,88000.0,Kolonnawa,2025-01-09,No Leasing,USED,Available,Available,Available,Available,27.75
9778.0,ZOTYE,Z100,2017.0,1000.0,Manual,Petrol,88000.0,Panadura,2025-01-08,No Leasing,USED,Available,Available,Available,Available,29.9
9779.0,ZOTYE,Z100,2021.0,1000.0,Manual,Petrol,44000.0,Anuradapura,2025-01-06,No Leasing,USED,Available,Available,Available,Available,33.0
9780.0,ZOTYE,Z100,2020.0,1000.0,Manual,Petrol,55000.0,Kadawatha,2025-01-06,No Leasing,USED,Available,Available,Available,Available,28.5
9781.0,ZOTYE,Z100,2019.0,998.0,Manual,Petrol,66000.0,Nittambuwa,2024-12-29,No Leasing,USED,Available,Available,Available,Available,28.0
9782.0,ZOTYE,Z100,2017.0,1000.0,Manual,Petrol,88000.0,Anuradapura,2024-12-21,Ongoing Lease,USED,Available,Available,Available,Available,25.86
9783.0,ZOTYE,Z100,2018.0,1000.0,Manual,Petrol,77000.0,Kelaniya,2024-12-18,No Leasing,USED,Available,Available,Available,Available,28.75
9784.0,ZOTYE,Z100,2018.0,1000.0,Manual,Petrol,77000.0,Dambulla,2024-12-16,No Leasing,USED,Available,Available,Available,Available,27.5
9785.0,ZOTYE,Z100,2019.0,998.0,Manual,Petrol,66000.0,Nittambuwa,2024-12-12,No Leasing,USED,Available,Available,Available,Available,29.0
9786.0,ZOTYE,Z100,2017.0,1000.0,Manual,Petrol,88000.0,Anuradapura,2024-12-04,No Leasing,USED,Available,Available,Available,Available,27.5
9787.0,ZOTYE,ZOTYE,2017.0,1300.0,Manual,Petrol,88000.0,Gampaha,2025-01-13,No Leasing,USED,Available,Available,Not_Available,Available,8.75
9788.0,ZOTYE,ZOTYE,1999.0,1900.0,Automatic,Petrol,286000.0,Kurunegala,2025-01-19,No Leasing,USED,Available,Available,Available,Available,15.5
8721.0,TOYOTA,PREMIO G SUPERIOR,2010.0,1500.0,Automatic,Petrol,165000.0,Kuliyapitiya,2025-01-23,No Leasing,USED,Available,Available,Available,Available,105.0
2246.0,MITSUBISHI,LANCER CB2,1992.0,1500.0,Manual,Petrol,363000.0,Kurunegala,2025-01-30,No Leasing,USED,Available,Available,Available,Available,26.75
6241.0,SUZUKI,WAGON R STINGRAY,2018.0,650.0,Automatic,Petrol,77000.0,Chilaw,2025-01-30,No Leasing,NEW,Available,Available,Available,Available,72.0
8245.0,TOYOTA,CORSA,1999.0,1300.0,Automatic,Petrol,286000.0,Colombo,2025-02-04,No Leasing,USED,Available,Available,Available,Available,35.9
2387.0,NISSAN,AD WAGON,2000.0,1400.0,Automatic,Petrol,275000.0,Kandy,2025-01-10,No Leasing,USED,Available,Available,Available,Available,27.9
2414.0,NISSAN,AK11 SPECIAL EDITION,2000.0,1330.0,Automatic,Petrol,275000.0,Wattala,2025-01-27,No Leasing,USED,Available,Available,Available,Available,30.9
7092.0,TOYOTA,AQUA G,2013.0,1500.0,Automatic,Hybrid,132000.0,Colombo,2025-02-01,No Leasing,USED,Available,Available,Available,Available,78.5
6909.0,TOYOTA,ALLION A15,2007.0,1500.0,Automatic,Petrol,198000.0,Panadura,2025-01-04,No Leasing,USED,Available,Available,Available,Available,82.5
2102.0,MITSUBISHI,COLT,1969.0,1100.0,Manual,Petrol,616000.0,Avissawella,2025-01-01,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.0
1526.0,MAZDA,DEMIO,2001.0,1000.0,Automatic,Petrol,264000.0,Gampaha,2025-01-24,No Leasing,USED,Available,Available,Not_Available,Available,9.75
781.0,HONDA,FIT GP5,2018.0,1490.0,Automatic,Petrol,77000.0,Gampaha,2025-01-25,No Leasing,USED,Available,Available,Available,Available,68.9375
4629.0,SUZUKI,ALTO JAPAN,2017.0,650.0,Automatic,Petrol,88000.0,Malabe,2025-01-18,No Leasing,USED,Available,Available,Available,Available,53.575
6112.0,SUZUKI,WAGON R FZ SAFETY,2018.0,660.0,Automatic,Hybrid,77000.0,Anuradapura,2025-02-02,No Leasing,USED,Available,Available,Available,Available,66.5
612.0,HONDA,FIT ARIA,2004.0,1330.0,Automatic,Petrol,231000.0,Kandy,2024-12-04,No Leasing,USED,Available,Available,Available,Available,45.9
8651.0,TOYOTA,PREMIO G SUPERIOR,2018.0,1500.0,Automatic,Petrol,77000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Available,Available,186.5
7368.0,TOYOTA,AXIO,2007.0,1500.0,Automatic,Petrol,198000.0,Anuradapura,2024-12-22,No Leasing,USED,Available,Available,Available,Available,73.12384615384615
3906.0,PEUGEOT,406,1997.0,1600.0,Manual,Petrol,308000.0,Matara,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.75
452.0,HONDA,CITY,2004.0,1500.0,Automatic,Petrol,231000.0,Kurunegala,2025-02-03,No Leasing,USED,Available,Available,Available,Available,41.975
6537.0,TATA,INDICA,2015.0,1180.0,Manual,Petrol,110000.0,Batticaloa,2025-01-03,No Leasing,USED,Available,Available,Available,Available,24.5
4358.0,SUZUKI,ALTO,2012.0,800.0,Manual,Petrol,143000.0,Ja-Ela,2024-12-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,25.593749375
329.0,DAIHATSU,MIRA GINO SPECIAL EDITION,2001.0,650.0,Automatic,Petrol,264000.0,Colombo,2025-01-31,No Leasing,USED,Available,Available,Available,Available,41.0
5632.0,SUZUKI,SWIFT BEETLE JAPAN,2005.0,1300.0,Automatic,Petrol,220000.0,Gampaha,2024-12-31,Ongoing Lease,USED,Available,Available,Available,Not_Available,51.5
4352.0,SUZUKI,ALTO,2014.0,800.0,Manual,Petrol,121000.0,Dompe,2024-12-29,No Leasing,,Available,Available,Not_Available,Available,32.0
2135.0,MITSUBISHI,GALANT V6,1994.0,2000.0,Manual,Petrol,341000.0,Kurunegala,2024-12-15,No Leasing,USED,Available,Available,Available,Available,22.75
5380.0,SUZUKI,SPACIA,2017.0,650.0,Automatic,,88000.0,Colombo,2025-01-28,No Leasing,,Available,Available,Available,Available,67.5
5805.0,SUZUKI,WAGON R,2012.0,1000.0,Manual,Petrol,143000.0,Marawila,2025-01-28,No Leasing,USED,Available,Available,Available,Available,37.4375
1694.0,MERCEDES-BENZ,C200 AMG PREMIUM PLUS,2018.0,1500.0,Automatic,Petrol,77000.0,Colombo,2025-01-22,No Leasing,USED,Available,Available,Available,Available,325.0
1864.0,MICRO,PANDA,2015.0,1300.0,Manual,Petrol,110000.0,Panadura,2025-02-05,No Leasing,USED,Available,Available,Available,Available,26.056
9756.0,VOLVO,S70,2000.0,1800.0,Manual,Diesel,275000.0,Colombo,2025-01-11,No Leasing,USED,Available,Available,Available,Available,32.0
625.0,HONDA,FIT GE6,2008.0,1300.0,Automatic,Petrol,187000.0,Kandy,2025-01-28,No Leasing,USED,Available,Available,Available,Available,54.75
4768.0,SUZUKI,ALTO LXI,2015.0,800.0,Manual,Petrol,110000.0,Matara,2025-02-03,No Leasing,USED,Available,Available,Available,Not_Available,32.78181818181818
9487.0,TOYOTA,VITZ,2007.0,1000.0,Automatic,Petrol,198000.0,Chilaw,2024-12-08,No Leasing,USED,Available,Available,Available,Available,53.810526315789474
1035.0,HONDA,INSIGHT,2011.0,1300.0,Automatic,Hybrid,154000.0,Kadawatha,2025-01-30,No Leasing,USED,Available,Available,Available,Available,69.75
6609.0,TATA,NANO,2012.0,600.0,Manual,Petrol,143000.0,Colombo,2024-12-26,No Leasing,USED,Available,Not_Available,Not_Available,Available,12.458333333333332
2287.0,MITSUBISHI,LANCER CS1,2007.0,1350.0,Manual,Petrol,198000.0,Homagama,2025-01-22,No Leasing,USED,Available,Available,Available,Available,58.125
4546.0,SUZUKI,ALTO 800,2014.0,800.0,Manual,Petrol,121000.0,Homagama,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Available,31.5
622.0,HONDA,FIT GE 6,2009.0,1300.0,Automatic,Petrol,176000.0,Veyangoda,2025-01-27,No Leasing,USED,Available,Available,Available,Available,58.0
4947.0,SUZUKI,ESTEEM,2004.0,1300.0,Manual,Petrol,231000.0,Welimada,2025-01-21,No Leasing,USED,Available,Available,Not_Available,Available,26.5
3431.0,NISSAN,SUNNY,1990.0,1428.0,Manual,Petrol,385000.0,Anuradapura,2024-12-07,No Leasing,USED,Available,Available,Available,Available,18.0
2874.0,NISSAN,FB15,2001.0,1500.0,Automatic,Petrol,264000.0,Chilaw,2024-12-29,No Leasing,USED,Available,Available,Available,Available,54.25
3620.0,OPEL,ASTRA,1996.0,1400.0,,Petrol,319000.0,Piliyandala,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Available,12.75
9549.0,TOYOTA,VITZ KSP130,2014.0,1000.0,Automatic,Petrol,121000.0,Colombo,2025-01-05,No Leasing,USED,Available,Available,Available,Available,72.5
225.0,CHEVROLET,CRUZE,2004.0,1300.0,Automatic,Petrol,231000.0,Gampaha,2025-01-05,No Leasing,USED,Available,Available,Available,Available,37.0
3687.0,PERODUA,KELISA,2004.0,1000.0,Manual,Petrol,231000.0,Colombo,2024-12-31,No Leasing,USED,Available,Available,Available,Available,27.25
5129.0,SUZUKI,MARUTI,2006.0,800.0,Manual,Petrol,209000.0,Kandy,2025-01-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.75
6301.0,SUZUKI,WAGON R STINGRAY,2016.0,650.0,Automatic,Petrol,99000.0,Ratnapura,2025-01-27,No Leasing,USED,Available,Available,Available,Available,55.75
371.0,FIAT,BRAVO,2004.0,2000.0,Manual,Diesel,231000.0,Homagama,2024-12-22,No Leasing,USED,Available,Available,Available,Available,35.0
,NISSAN,BLUEBIRD,1982.0,2000.0,Manual,Diesel,,Gampaha,2025-01-23,No Leasing,USED,Available,Available,Not_Available,Available,7.0
3304.0,NISSAN,N17,2011.0,1234.0,Automatic,Petrol,154000.0,Anuradapura,2024-12-15,No Leasing,USED,Available,Available,Available,Available,56.0
7306.0,TOYOTA,AXIO,2017.0,1490.0,Automatic,Petrol,88000.0,Gampaha,2025-01-11,No Leasing,USED,Available,Available,Available,Available,138.0
3894.0,PEUGEOT,306,1999.0,1590.0,Manual,Petrol,286000.0,Anuradapura,2025-01-31,No Leasing,USED,Available,Available,Not_Available,Available,17.5
2221.0,MITSUBISHI,LANCER BOX,1980.0,1410.0,Manual,Petrol,495000.0,Padukka,2024-12-29,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.75
7447.0,TOYOTA,AXIO G GRADE,2008.0,1500.0,Automatic,Petrol,187000.0,Panadura,2025-01-18,No Leasing,USED,Available,Available,Available,Available,79.5
7918.0,TOYOTA,COROLLA 121,2005.0,1300.0,Manual,Petrol,220000.0,Avissawella,2024-12-14,No Leasing,USED,Available,Available,Available,Available,54.5
360.0,DATSUN,REDI-GO,2016.0,800.0,Manual,Petrol,99000.0,Matara,2025-01-27,No Leasing,USED,Available,Available,Not_Available,Available,26.0
7908.0,TOYOTA,COROLLA 121,2002.0,1773.0,Automatic,Petrol,253000.0,Kandana,2024-12-31,No Leasing,USED,Available,Available,Available,Available,58.0
678.0,HONDA,FIT GP1,2013.0,1300.0,Automatic,Hybrid,132000.0,Dehiwala-Mount-Lavinia,2025-01-07,No Leasing,USED,Available,Available,Available,Available,72.5
2884.0,NISSAN,FB15,2002.0,1500.0,Automatic,Petrol,253000.0,Hambantota,2024-12-23,No Leasing,USED,Available,Available,,Available,45.0
6967.0,TOYOTA,AQUA,2015.0,1500.0,,Hybrid,110000.0,Maharagama,2025-01-18,No Leasing,USED,Available,Available,Available,Available,
6552.0,TATA,INDICA V2,2005.0,1400.0,Manual,Petrol,220000.0,Trincomalee,2024-12-14,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.8
254.0,DAEWOO,NUBIRA,1999.0,1500.0,Manual,Petrol,286000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,20.25
915.0,HONDA,FIT SHUTTLE GP2,2013.0,1500.0,Automatic,Hybrid,132000.0,Pannala,2025-02-01,No Leasing,USED,Available,Available,Available,Available,89.5
5182.0,SUZUKI,MARUTI,2008.0,800.0,Manual,Petrol,187000.0,Ratnapura,2025-01-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.8
1082.0,HONDA,N BOX,2017.0,650.0,Automatic,Petrol,88000.0,Moratuwa,2024-12-09,No Leasing,USED,Available,Available,Available,Available,69.5
3001.0,NISSAN,HB12,1985.0,1500.0,Manual,Petrol,440000.0,Kurunegala,2024-12-11,No Leasing,USED,Not_Available,Available,Not_Available,Available,12.25
2590.0,NISSAN,DAYZ,2015.0,650.0,Automatic,Petrol,110000.0,Galle,2025-02-02,No Leasing,USED,Available,Available,Available,Available,51.5
412.0,FORD,LASER,1998.0,1598.0,Manual,Petrol,297000.0,Kalutara,2025-01-06,No Leasing,NEW,Available,Available,Available,Available,23.9
7590.0,TOYOTA,BELTA,2012.0,1000.0,Automatic,Petrol,143000.0,Kandy,2024-12-19,No Leasing,USED,Available,Available,Available,Available,68.0
2179.0,MITSUBISHI,LANCER BOX,1983.0,1400.0,Manual,Petrol,462000.0,Dehiwala-Mount-Lavinia,2025-02-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.45
8327.0,TOYOTA,EE 102 WAGON,1997.0,1330.0,Manual,Petrol,308000.0,Anuradapura,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,22.75
1850.0,MICRO,MX7,2013.0,,Manual,Petrol,,Dambulla,2024-12-07,No Leasing,USED,Available,Available,Not_Available,Available,35.0
9584.0,TOYOTA,VITZ KSP90,2008.0,1000.0,Automatic,Petrol,187000.0,Marawila,2025-01-13,No Leasing,USED,Available,Available,Available,Available,55.0
7736.0,TOYOTA,CARINA TI MY ROAD AT212,1996.0,1500.0,Automatic,Petrol,319000.0,Balangoda,2025-01-21,No Leasing,USED,Not_Available,Not_Available,Available,Available,38.25
,NISSAN,MARCH K11,1995.0,1000.0,Manual,,,Wattegama,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Available,22.0
6862.0,TOYOTA,ALLION 260,2007.0,1500.0,Automatic,Petrol,198000.0,,2024-12-24,Ongoing Lease,USED,Available,Available,Available,Available,85.865
3057.0,NISSAN,LEAF AZEO G,2014.0,1500.0,Automatic,Electric,121000.0,Gampaha,2025-01-26,No Leasing,USED,Available,Available,Available,Available,56.0
7033.0,TOYOTA,AQUA,2012.0,,Automatic,Hybrid,143000.0,Matale,2024-12-26,No Leasing,USED,,Available,Available,Available,68.9
9732.0,VOLKSWAGEN,PASSAT,2006.0,2000.0,Automatic,Petrol,209000.0,Panadura,2025-01-27,No Leasing,USED,Available,Available,Available,Available,93.0
,HONDA,GRACE,2015.0,1500.0,Automatic,Hybrid,110000.0,Kuliyapitiya,2025-02-04,No Leasing,USED,Available,,Available,,98.5
3411.0,NISSAN,SUNNY,1983.0,1200.0,Manual,Petrol,462000.0,Kadawatha,2025-01-12,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.35
5355.0,SUZUKI,MINI,1994.0,1300.0,Automatic,Petrol,341000.0,Kegalle,2025-02-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,29.75
,MAZDA,FAMILIA,2001.0,1500.0,Automatic,Petrol,264000.0,Mawanella,2025-02-03,No Leasing,USED,Available,Available,Available,Available,30.45
5230.0,SUZUKI,MARUTI,1994.0,800.0,Manual,Petrol,341000.0,Kurunegala,2024-12-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.0
4658.0,SUZUKI,ALTO JAPAN,2016.0,600.0,Automatic,Petrol,99000.0,Galle,,No Leasing,USED,Available,Available,Not_Available,,52.25
1239.0,HYUNDAI,EON MAGNA PLUS,2015.0,800.0,Manual,Petrol,110000.0,Nittambuwa,2025-01-06,No Leasing,USED,Available,Available,Not_Available,Available,36.0
7579.0,TOYOTA,BELTA,2008.0,1300.0,Automatic,Petrol,187000.0,Katunayake,2024-12-30,No Leasing,USED,Available,Available,Available,Available,68.75
2163.0,MITSUBISHI,LANCER,2012.0,1299.0,Automatic,Petrol,143000.0,Warakapola,2024-12-22,No Leasing,USED,Available,Available,Available,Available,23.875
7470.0,TOYOTA,AXIO G SAFETY,2016.0,1500.0,Automatic,Hybrid,99000.0,Kegalle,2025-01-26,No Leasing,USED,Available,Available,Available,Available,120.0
3592.0,NISSAN,WINGROAD,2004.0,1500.0,Automatic,Petrol,231000.0,Moratuwa,2025-01-20,No Leasing,USED,Available,Available,Available,Available,33.5
1230.0,HYUNDAI,EON,2016.0,800.0,Manual,Petrol,99000.0,Kuliyapitiya,2024-12-16,No Leasing,USED,Available,Available,Not_Available,Available,36.5
4180.0,SUZUKI,ALTO,2010.0,796.0,Manual,Petrol,165000.0,Homagama,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,28.75
1493.0,MAZDA,AXELA,2007.0,1500.0,Automatic,Petrol,198000.0,Wattala,2024-12-17,Ongoing Lease,USED,Available,Available,Available,Available,57.0
528.0,HONDA,CIVIC ES5 VTEC,2003.0,1600.0,Automatic,Petrol,242000.0,Dehiwala-Mount-Lavinia,2025-02-05,No Leasing,USED,Available,Available,Available,Available,58.0
1433.0,KIA,RIO,2001.0,1500.0,Automatic,Petrol,264000.0,Kurunegala,2024-12-05,No Leasing,USED,Available,Available,Available,Available,32.0
565.0,HONDA,CIVIC FD4,2007.0,1600.0,Automatic,Petrol,198000.0,Kandy,2025-01-18,No Leasing,USED,Available,Available,Available,Available,66.5
8654.0,TOYOTA,PREMIO G SUPERIOR,2013.0,1500.0,Automatic,Petrol,132000.0,Kadawatha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,118.75
1360.0,KIA,PICANTO,2016.0,1000.0,Automatic,Petrol,99000.0,Boralesgamuwa,,No Leasing,USED,Available,,Available,Available,54.5
7716.0,TOYOTA,CARINA AT192,1993.0,1500.0,Manual,Petrol,352000.0,Kurunegala,2025-01-30,No Leasing,USED,Available,Available,Available,Available,25.75
6142.0,SUZUKI,WAGON R FZ SAFETY,2017.0,660.0,Automatic,Petrol,88000.0,Pannipitiya,2024-12-05,No Leasing,USED,Available,Available,Available,Available,66.75
3501.0,NISSAN,SUNNY SUPER SALOON,2008.0,1295.0,Automatic,Petrol,187000.0,Homagama,2025-01-26,No Leasing,USED,Available,Available,Not_Available,Available,47.0
7719.0,TOYOTA,CARINA AT192 SX,1993.0,1500.0,Manual,Petrol,352000.0,Maharagama,2024-12-04,No Leasing,USED,Available,Available,Available,Available,26.0
7785.0,TOYOTA,COROLLA,1991.0,1997.0,Manual,Diesel,374000.0,Ambalangoda,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Not_Available,22.9
6929.0,TOYOTA,AQUA,2014.0,1500.0,Automatic,Hybrid,121000.0,Ja-Ela,2025-02-04,No Leasing,USED,Available,Available,Available,Available,76.98434782608696
44.0,AUDI,A6,2012.0,2000.0,Automatic,Petrol,143000.0,Nugegoda,2025-01-30,No Leasing,USED,Available,Available,Available,Available,149.0
6264.0,SUZUKI,WAGON R STINGRAY,2018.0,660.0,Automatic,Hybrid,77000.0,Tangalle,2025-01-15,No Leasing,USED,Available,Available,Available,Available,69.0
5113.0,SUZUKI,MARUTI,2006.0,800.0,Manual,Petrol,209000.0,Colombo,2025-01-17,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
